customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,amount,category,channel,premium_amount,product_type,income_score,age_bucket,age_income_interaction,premium_to_income_ratio,age_premium_interaction,wealth_segment
8053,37,High,Mass,Arboriculturist,Meru,Low,172551,Groceries,USSD,3751,Life,3,MiddleAge,111,937.75,138787,MatureHighIncome
8054,52,High,SME,Technical brewer,Meru,High,54155,Travel,Internet Banking,8185,Travel,3,Senior,156,2046.25,425620,MatureHighIncome
8055,22,Low,Mass,Ecologist,Nairobi,Medium,36602,Groceries,Internet Banking,14359,Education,1,Youth,22,7179.5,315898,YoungLowIncome
8056,26,Medium,Mass,"Engineer, structural",Meru,Medium,42549,School Fees,USSD,14600,Education,2,YoungAdult,52,4866.666666666667,379600,MatureLowIncome
8057,46,Low,Mass,"Engineer, broadcasting (operations)",Eldoret,Low,35742,Groceries,USSD,11955,Travel,1,MiddleAge,46,5977.5,549930,MatureLowIncome
8058,23,Medium,Affluent,Health physicist,Meru,Low,96676,School Fees,USSD,10207,Education,2,Youth,46,3402.3333333333335,234761,MatureLowIncome
8059,42,Low,Affluent,"Administrator, arts",Eldoret,High,188609,School Fees,Branch,7226,Education,1,MiddleAge,42,3613.0,303492,MatureLowIncome
8060,48,High,SME,"Surveyor, mining",Nyeri,Medium,242495,Travel,App,6689,Travel,3,MiddleAge,144,1672.25,321072,MatureHighIncome
8061,39,High,Mass,Petroleum engineer,Thika,Low,116141,Bills,App,4897,Life,3,MiddleAge,117,1224.25,190983,MatureHighIncome
8062,19,High,Mass,Consulting civil engineer,Meru,High,3694,Electronics,App,3087,Gadget,3,Youth,57,771.75,58653,YoungHighIncome
8063,62,Medium,Affluent,Research scientist (maths),Naivasha,Medium,10355,Bills,App,12278,Medical,2,Senior,124,4092.6666666666665,761236,MatureLowIncome
8064,22,Low,Affluent,Public relations officer,Nakuru,Low,170618,Bills,Internet Banking,14693,Gadget,1,Youth,22,7346.5,323246,YoungLowIncome
8065,77,Medium,Mass,"Nurse, adult",Thika,Low,153862,Bills,USSD,11446,Medical,2,Elderly,154,3815.3333333333335,881342,MatureLowIncome
8066,44,High,Mass,Ergonomist,Machakos,High,32345,Electronics,USSD,4757,Life,3,MiddleAge,132,1189.25,209308,MatureHighIncome
8067,42,Medium,Mass,Printmaker,Eldoret,Low,71470,Groceries,App,6046,Medical,2,MiddleAge,84,2015.3333333333333,253932,MatureLowIncome
8068,25,Medium,Affluent,"Scientist, marine",Nakuru,Low,25723,Travel,Branch,10275,Travel,2,YoungAdult,50,3425.0,256875,MatureLowIncome
8069,72,Medium,Mass,Midwife,Naivasha,High,89176,Groceries,Branch,13665,Travel,2,Elderly,144,4555.0,983880,MatureLowIncome
8070,18,Low,Mass,Community pharmacist,Kisumu,Low,162936,Travel,USSD,1421,Travel,1,Youth,18,710.5,25578,YoungLowIncome
8071,37,Medium,Affluent,"Teacher, primary school",Nakuru,Low,40625,School Fees,Internet Banking,13486,Education,2,MiddleAge,74,4495.333333333333,498982,MatureLowIncome
8072,61,Medium,Affluent,Occupational psychologist,Naivasha,Low,68862,Bills,Internet Banking,5757,Education,2,Senior,122,1919.0,351177,MatureLowIncome
8073,40,Medium,Affluent,Broadcast journalist,Eldoret,Low,79888,Travel,Internet Banking,4224,Travel,2,MiddleAge,80,1408.0,168960,MatureLowIncome
8074,49,High,Affluent,"Editor, magazine features",Nairobi,High,71824,Bills,USSD,5275,Life,3,MiddleAge,147,1318.75,258475,MatureHighIncome
8075,28,High,Mass,"Designer, graphic",Thika,High,256776,School Fees,Branch,7687,Education,3,YoungAdult,84,1921.75,215236,YoungHighIncome
8076,56,Low,Affluent,Sales promotion account executive,Meru,High,258685,Travel,Internet Banking,8972,Travel,1,Senior,56,4486.0,502432,MatureLowIncome
8077,64,High,Affluent,Associate Professor,Nyeri,Medium,145685,Electronics,Internet Banking,11306,Gadget,3,Senior,192,2826.5,723584,MatureHighIncome
8078,71,Low,Mass,Insurance underwriter,Kisumu,Low,41948,Bills,Internet Banking,7780,Medical,1,Elderly,71,3890.0,552380,MatureLowIncome
8079,41,High,SME,Commissioning editor,Nakuru,Low,135646,Groceries,Internet Banking,11701,Medical,3,MiddleAge,123,2925.25,479741,MatureHighIncome
8080,28,Low,Mass,Nutritional therapist,Nyeri,Medium,26709,School Fees,App,10577,Education,1,YoungAdult,28,5288.5,296156,YoungLowIncome
8081,46,Low,Mass,Equities trader,Mombasa,Medium,108505,Travel,Internet Banking,2881,Travel,1,MiddleAge,46,1440.5,132526,MatureLowIncome
8082,71,Low,Mass,Cabin crew,Kisumu,Medium,277842,Bills,Branch,1611,Medical,1,Elderly,71,805.5,114381,MatureLowIncome
8083,43,High,Mass,Fitness centre manager,Eldoret,Low,143400,Groceries,App,7275,Life,3,MiddleAge,129,1818.75,312825,MatureHighIncome
8084,33,Medium,Mass,Chief Marketing Officer,Thika,Medium,144104,Travel,Branch,6828,Travel,2,YoungAdult,66,2276.0,225324,MatureLowIncome
8085,52,High,Mass,"Pharmacist, hospital",Mombasa,High,255411,Bills,Internet Banking,7397,Life,3,Senior,156,1849.25,384644,MatureHighIncome
8086,37,Medium,Mass,"Restaurant manager, fast food",Mombasa,Medium,168305,Electronics,USSD,2320,Gadget,2,MiddleAge,74,773.3333333333334,85840,MatureLowIncome
8087,63,High,SME,Chief Marketing Officer,Thika,High,236379,Travel,USSD,3734,Travel,3,Senior,189,933.5,235242,MatureHighIncome
8088,20,Medium,Mass,"Engineer, production",Nairobi,Medium,144132,Bills,Internet Banking,3505,Travel,2,Youth,40,1168.3333333333333,70100,MatureLowIncome
8089,18,High,Mass,Garment/textile technologist,Mombasa,High,102295,Bills,USSD,4321,Life,3,Youth,54,1080.25,77778,YoungHighIncome
8090,75,Low,Mass,"Conservation officer, historic buildings",Nakuru,Low,24059,Travel,Branch,14119,Life,1,Elderly,75,7059.5,1058925,MatureLowIncome
8091,70,Low,Mass,Amenity horticulturist,Nairobi,Low,212369,School Fees,Branch,11231,Education,1,Elderly,70,5615.5,786170,MatureLowIncome
8092,64,Low,Mass,Research scientist (maths),Eldoret,High,4098,Bills,Branch,3973,Medical,1,Senior,64,1986.5,254272,MatureLowIncome
8093,18,Medium,SME,"Engineer, broadcasting (operations)",Kisumu,High,26356,Groceries,Branch,8648,Motor,2,Youth,36,2882.6666666666665,155664,MatureLowIncome
8094,34,Medium,Affluent,Fisheries officer,Nyeri,Medium,215727,Electronics,Internet Banking,5808,Life,2,YoungAdult,68,1936.0,197472,MatureLowIncome
8095,19,Low,Affluent,Facilities manager,Nairobi,High,36874,School Fees,Branch,7343,Education,1,Youth,19,3671.5,139517,YoungLowIncome
8096,46,Medium,Mass,Call centre manager,Nakuru,Low,65503,Groceries,App,5967,Travel,2,MiddleAge,92,1989.0,274482,MatureLowIncome
8097,37,Low,SME,"Production assistant, television",Nairobi,Low,185499,Groceries,Branch,4630,Education,1,MiddleAge,37,2315.0,171310,MatureLowIncome
8098,23,High,SME,Hydrogeologist,Mombasa,Low,1874,School Fees,Branch,7133,Education,3,Youth,69,1783.25,164059,YoungHighIncome
8099,25,Medium,SME,Theatre stage manager,Nyeri,Medium,256583,Groceries,Internet Banking,7213,Medical,2,YoungAdult,50,2404.3333333333335,180325,MatureLowIncome
8100,46,Medium,Affluent,Audiological scientist,Naivasha,Medium,290966,Groceries,App,12331,Gadget,2,MiddleAge,92,4110.333333333333,567226,MatureLowIncome
8101,65,High,Affluent,"Scientist, biomedical",Nairobi,Medium,57934,Groceries,Internet Banking,2772,Medical,3,Elderly,195,693.0,180180,MatureHighIncome
8102,68,Medium,SME,Publishing rights manager,Thika,High,20861,Groceries,Branch,1745,Education,2,Elderly,136,581.6666666666666,118660,MatureLowIncome
8103,50,Medium,Affluent,Fisheries officer,Nakuru,High,17374,Electronics,Internet Banking,8391,Gadget,2,Senior,100,2797.0,419550,MatureLowIncome
8104,20,Medium,Affluent,"Designer, industrial/product",Thika,Medium,111792,School Fees,Branch,10979,Education,2,Youth,40,3659.6666666666665,219580,MatureLowIncome
8105,77,High,Mass,"Accountant, chartered certified",Eldoret,High,181039,Bills,USSD,3138,Medical,3,Elderly,231,784.5,241626,MatureHighIncome
8106,52,Low,Mass,"Administrator, education",Thika,Medium,49608,Electronics,Branch,8596,Gadget,1,Senior,52,4298.0,446992,MatureLowIncome
8107,22,Low,Mass,Historic buildings inspector/conservation officer,Eldoret,Medium,227511,School Fees,USSD,8386,Life,1,Youth,22,4193.0,184492,YoungLowIncome
8108,44,High,SME,Merchant navy officer,Mombasa,High,56251,School Fees,Internet Banking,4453,Education,3,MiddleAge,132,1113.25,195932,MatureHighIncome
8109,61,High,Mass,Government social research officer,Nyeri,Low,42475,Electronics,USSD,1155,Gadget,3,Senior,183,288.75,70455,MatureHighIncome
8110,29,High,SME,Holiday representative,Nakuru,High,281944,Electronics,App,3992,Gadget,3,YoungAdult,87,998.0,115768,YoungHighIncome
8111,37,Low,Mass,Hydrogeologist,Naivasha,Medium,71234,Travel,Internet Banking,12040,Travel,1,MiddleAge,37,6020.0,445480,MatureLowIncome
8112,62,High,SME,Charity officer,Nakuru,Medium,183170,Groceries,Branch,10111,Medical,3,Senior,186,2527.75,626882,MatureHighIncome
8113,37,Low,Affluent,Control and instrumentation engineer,Eldoret,Low,175012,Groceries,Branch,6218,Gadget,1,MiddleAge,37,3109.0,230066,MatureLowIncome
8114,26,High,SME,Visual merchandiser,Mombasa,High,224134,Electronics,App,1338,Gadget,3,YoungAdult,78,334.5,34788,YoungHighIncome
8115,56,Medium,Affluent,Research scientist (physical sciences),Kisumu,Medium,295643,Travel,Branch,5997,Travel,2,Senior,112,1999.0,335832,MatureLowIncome
8116,21,Low,Mass,Chemical engineer,Eldoret,Low,238179,Travel,Internet Banking,1191,Travel,1,Youth,21,595.5,25011,YoungLowIncome
8117,68,Low,Affluent,Environmental health practitioner,Nakuru,High,185615,School Fees,Branch,14520,Education,1,Elderly,68,7260.0,987360,MatureLowIncome
8118,71,High,Affluent,Herbalist,Kisumu,High,197561,Electronics,Internet Banking,9541,Life,3,Elderly,213,2385.25,677411,MatureHighIncome
8119,36,Medium,Mass,Museum/gallery exhibitions officer,Mombasa,High,103892,Groceries,Internet Banking,13329,Motor,2,MiddleAge,72,4443.0,479844,MatureLowIncome
8120,55,Low,SME,"Production assistant, radio",Meru,Medium,137216,Groceries,App,1820,Medical,1,Senior,55,910.0,100100,MatureLowIncome
8121,44,High,SME,Animal technologist,Mombasa,Medium,115055,Electronics,USSD,14726,Gadget,3,MiddleAge,132,3681.5,647944,MatureHighIncome
8122,62,Medium,SME,Probation officer,Meru,Low,261179,Electronics,Internet Banking,3094,Travel,2,Senior,124,1031.3333333333333,191828,MatureLowIncome
8123,60,Low,Mass,Academic librarian,Nakuru,Low,4840,School Fees,App,2172,Education,1,Senior,60,1086.0,130320,MatureLowIncome
8124,30,High,SME,"Psychologist, counselling",Nyeri,High,281397,Travel,Branch,11603,Travel,3,YoungAdult,90,2900.75,348090,YoungHighIncome
8125,30,Medium,Affluent,Press photographer,Meru,Low,181085,Travel,Internet Banking,14244,Medical,2,YoungAdult,60,4748.0,427320,MatureLowIncome
8126,77,Low,Mass,"Loss adjuster, chartered",Meru,Medium,78333,Groceries,USSD,7371,Travel,1,Elderly,77,3685.5,567567,MatureLowIncome
8127,74,Low,SME,Charity officer,Nyeri,Medium,164394,Bills,Branch,5459,Medical,1,Elderly,74,2729.5,403966,MatureLowIncome
8128,39,Medium,Affluent,Private music teacher,Eldoret,Medium,167784,Bills,USSD,6488,Life,2,MiddleAge,78,2162.6666666666665,253032,MatureLowIncome
8129,45,High,Affluent,"Horticulturist, commercial",Naivasha,Medium,230444,Groceries,Internet Banking,8644,Life,3,MiddleAge,135,2161.0,388980,MatureHighIncome
8130,69,High,SME,Nature conservation officer,Nakuru,Low,271160,Electronics,USSD,5935,Gadget,3,Elderly,207,1483.75,409515,MatureHighIncome
8131,64,Medium,Mass,Production engineer,Nyeri,Medium,278360,School Fees,Branch,14542,Travel,2,Senior,128,4847.333333333333,930688,MatureLowIncome
8132,70,Low,Affluent,Media planner,Nakuru,Medium,155724,Bills,USSD,2785,Medical,1,Elderly,70,1392.5,194950,MatureLowIncome
8133,62,Medium,Affluent,"Surveyor, building control",Nairobi,Low,102597,Bills,Internet Banking,5673,Motor,2,Senior,124,1891.0,351726,MatureLowIncome
8134,39,Medium,Affluent,Museum/gallery exhibitions officer,Nyeri,Medium,50940,Travel,App,7526,Travel,2,MiddleAge,78,2508.6666666666665,293514,MatureLowIncome
8135,60,Medium,Affluent,Chartered public finance accountant,Meru,High,101,Electronics,Internet Banking,9310,Gadget,2,Senior,120,3103.3333333333335,558600,MatureLowIncome
8136,36,Low,SME,Mining engineer,Nyeri,Low,55187,Travel,App,983,Travel,1,MiddleAge,36,491.5,35388,MatureLowIncome
8137,25,Medium,Mass,Musician,Machakos,Medium,92581,Groceries,App,10915,Travel,2,YoungAdult,50,3638.3333333333335,272875,MatureLowIncome
8138,69,Medium,Affluent,Site engineer,Meru,Low,232290,Travel,USSD,13954,Education,2,Elderly,138,4651.333333333333,962826,MatureLowIncome
8139,25,Low,Affluent,Fashion designer,Nairobi,Medium,232309,Groceries,Branch,3554,Life,1,YoungAdult,25,1777.0,88850,YoungLowIncome
8140,59,Low,Affluent,Psychiatrist,Mombasa,High,131182,Travel,App,8714,Travel,1,Senior,59,4357.0,514126,MatureLowIncome
8141,43,Medium,Mass,Phytotherapist,Machakos,Medium,50827,Electronics,Internet Banking,3190,Life,2,MiddleAge,86,1063.3333333333333,137170,MatureLowIncome
8142,65,High,Affluent,Technical author,Machakos,High,40456,Travel,Internet Banking,3670,Travel,3,Elderly,195,917.5,238550,MatureHighIncome
8143,68,Medium,Mass,Plant breeder/geneticist,Nairobi,High,22868,Travel,USSD,10845,Travel,2,Elderly,136,3615.0,737460,MatureLowIncome
8144,43,Low,Mass,Charity fundraiser,Nyeri,High,44314,Electronics,Branch,9793,Education,1,MiddleAge,43,4896.5,421099,MatureLowIncome
8145,40,Low,Mass,Lawyer,Eldoret,Low,133575,Groceries,App,2301,Education,1,MiddleAge,40,1150.5,92040,MatureLowIncome
8146,60,Low,Mass,Warden/ranger,Thika,High,184112,Travel,Branch,8843,Travel,1,Senior,60,4421.5,530580,MatureLowIncome
8147,30,High,SME,Civil Service administrator,Eldoret,High,104064,Bills,Internet Banking,6640,Life,3,YoungAdult,90,1660.0,199200,YoungHighIncome
8148,45,Low,SME,Accommodation manager,Thika,High,157650,Electronics,Internet Banking,3106,Education,1,MiddleAge,45,1553.0,139770,MatureLowIncome
8149,26,High,SME,"Conservation officer, historic buildings",Naivasha,Low,251982,Groceries,Internet Banking,3521,Life,3,YoungAdult,78,880.25,91546,YoungHighIncome
8150,37,Low,Affluent,Corporate treasurer,Nyeri,High,144358,Bills,USSD,2566,Motor,1,MiddleAge,37,1283.0,94942,MatureLowIncome
8151,73,Low,Mass,Arboriculturist,Thika,High,282284,School Fees,Branch,7002,Education,1,Elderly,73,3501.0,511146,MatureLowIncome
8152,36,Medium,Mass,Rural practice surveyor,Kisumu,Medium,164775,Groceries,App,3320,Medical,2,MiddleAge,72,1106.6666666666667,119520,MatureLowIncome
8153,65,High,SME,Medical illustrator,Thika,High,95874,Travel,App,8579,Travel,3,Elderly,195,2144.75,557635,MatureHighIncome
8154,56,Medium,SME,Hospital doctor,Meru,Low,113777,Electronics,Internet Banking,4812,Gadget,2,Senior,112,1604.0,269472,MatureLowIncome
8155,68,High,Mass,Photographer,Thika,Medium,256554,Electronics,Branch,12258,Gadget,3,Elderly,204,3064.5,833544,MatureHighIncome
8156,29,Low,SME,Social researcher,Thika,Low,275309,Bills,App,5311,Medical,1,YoungAdult,29,2655.5,154019,YoungLowIncome
8157,32,Low,Affluent,Radiation protection practitioner,Eldoret,Medium,266818,Bills,App,12598,Education,1,YoungAdult,32,6299.0,403136,YoungLowIncome
8158,48,High,Affluent,Seismic interpreter,Nairobi,High,67790,School Fees,App,11152,Education,3,MiddleAge,144,2788.0,535296,MatureHighIncome
8159,72,Medium,Affluent,Advertising account planner,Eldoret,High,32453,Bills,App,824,Medical,2,Elderly,144,274.6666666666667,59328,MatureLowIncome
8160,31,High,Mass,Technical brewer,Nairobi,High,194251,Bills,Internet Banking,11579,Medical,3,YoungAdult,93,2894.75,358949,YoungHighIncome
8161,28,High,SME,"Engineer, civil (contracting)",Machakos,High,281712,Electronics,App,4588,Gadget,3,YoungAdult,84,1147.0,128464,YoungHighIncome
8162,43,High,Affluent,"Librarian, academic",Nairobi,Low,25937,Groceries,Branch,10812,Life,3,MiddleAge,129,2703.0,464916,MatureHighIncome
8163,59,Low,Affluent,Clinical psychologist,Machakos,High,135719,School Fees,Branch,2787,Education,1,Senior,59,1393.5,164433,MatureLowIncome
8164,44,High,Affluent,"Clinical scientist, histocompatibility and immunogenetics",Nakuru,Medium,83729,Travel,Internet Banking,4312,Travel,3,MiddleAge,132,1078.0,189728,MatureHighIncome
8165,28,Low,Affluent,Materials engineer,Kisumu,High,249384,Electronics,Internet Banking,3251,Gadget,1,YoungAdult,28,1625.5,91028,YoungLowIncome
8166,55,Medium,Affluent,"Administrator, education",Nakuru,Low,38965,Bills,USSD,6636,Gadget,2,Senior,110,2212.0,364980,MatureLowIncome
8167,51,Low,SME,Warehouse manager,Mombasa,Low,176866,Travel,Internet Banking,7092,Travel,1,Senior,51,3546.0,361692,MatureLowIncome
8168,60,Medium,Affluent,"Programme researcher, broadcasting/film/video",Kisumu,High,215576,School Fees,USSD,14008,Education,2,Senior,120,4669.333333333333,840480,MatureLowIncome
8169,36,Medium,Affluent,"Investment banker, operational",Nakuru,High,97607,Electronics,Internet Banking,2257,Medical,2,MiddleAge,72,752.3333333333334,81252,MatureLowIncome
8170,23,Medium,Affluent,Database administrator,Meru,High,283033,Travel,App,1590,Travel,2,Youth,46,530.0,36570,MatureLowIncome
8171,63,Low,Mass,Equality and diversity officer,Nyeri,Low,158988,Travel,Branch,2679,Travel,1,Senior,63,1339.5,168777,MatureLowIncome
8172,69,High,SME,Civil Service fast streamer,Mombasa,Low,48816,Bills,App,860,Medical,3,Elderly,207,215.0,59340,MatureHighIncome
8173,55,Low,Affluent,Building services engineer,Kisumu,Medium,208708,Travel,USSD,12972,Travel,1,Senior,55,6486.0,713460,MatureLowIncome
8174,66,Medium,SME,"Chemist, analytical",Nakuru,High,265340,Travel,Branch,8480,Travel,2,Elderly,132,2826.6666666666665,559680,MatureLowIncome
8175,59,High,Affluent,Educational psychologist,Kisumu,Low,141267,School Fees,App,11807,Education,3,Senior,177,2951.75,696613,MatureHighIncome
8176,45,Low,Mass,Aid worker,Kisumu,High,73310,Travel,Internet Banking,1356,Travel,1,MiddleAge,45,678.0,61020,MatureLowIncome
8177,18,Medium,Mass,Chartered accountant,Meru,High,154551,Electronics,USSD,6334,Gadget,2,Youth,36,2111.3333333333335,114012,MatureLowIncome
8178,52,Medium,Mass,Waste management officer,Eldoret,Medium,251744,Travel,App,5928,Travel,2,Senior,104,1976.0,308256,MatureLowIncome
8179,57,High,Mass,Soil scientist,Meru,Medium,122476,Bills,USSD,4945,Medical,3,Senior,171,1236.25,281865,MatureHighIncome
8180,25,Low,Affluent,Illustrator,Thika,Low,79467,School Fees,Branch,6547,Education,1,YoungAdult,25,3273.5,163675,YoungLowIncome
8181,76,High,SME,"Scientist, research (medical)",Nyeri,Medium,10743,School Fees,USSD,13928,Education,3,Elderly,228,3482.0,1058528,MatureHighIncome
8182,69,High,Affluent,Paramedic,Machakos,Low,199583,Groceries,Branch,2135,Medical,3,Elderly,207,533.75,147315,MatureHighIncome
8183,71,High,Mass,"Designer, exhibition/display",Nairobi,High,112839,Travel,USSD,5357,Travel,3,Elderly,213,1339.25,380347,MatureHighIncome
8184,64,High,Mass,Occupational psychologist,Machakos,Low,99543,Bills,Branch,9049,Medical,3,Senior,192,2262.25,579136,MatureHighIncome
8185,73,Low,Affluent,Estate manager/land agent,Nairobi,Medium,119573,Groceries,USSD,2698,Medical,1,Elderly,73,1349.0,196954,MatureLowIncome
8186,24,High,Affluent,Tax adviser,Meru,Low,297525,Groceries,App,7446,Life,3,Youth,72,1861.5,178704,YoungHighIncome
8187,28,Medium,SME,Hospital pharmacist,Kisumu,High,254766,Bills,App,7571,Motor,2,YoungAdult,56,2523.6666666666665,211988,MatureLowIncome
8188,56,Medium,SME,Field trials officer,Meru,High,157721,Groceries,USSD,11606,Education,2,Senior,112,3868.6666666666665,649936,MatureLowIncome
8189,78,Medium,SME,Private music teacher,Machakos,High,195938,School Fees,USSD,2868,Education,2,Elderly,156,956.0,223704,MatureLowIncome
8190,21,High,SME,"Production assistant, television",Naivasha,Low,74829,Bills,Branch,3293,Gadget,3,Youth,63,823.25,69153,YoungHighIncome
8191,42,Medium,Mass,Production manager,Nairobi,High,221606,Groceries,Branch,12999,Motor,2,MiddleAge,84,4333.0,545958,MatureLowIncome
